想换房来找我 车公庙 包你满意 活动继续 精装好房,福田-车公庙 泰然三路,2060,https://sz.zu.anjuke.com/fangyuan/1236581142
换房找我一定实惠 近地铁 押一付一 大阳台,罗湖-笋岗 宝安北路3069号,2650,https://sz.zu.anjuke.com/fangyuan/1234615668
下沙七坊上下沙带飘窗单间，整洁舒适，配套齐全，随时看房,福田-上下沙 上沙二路,1120,https://sz.zu.anjuke.com/fangyuan/1237985997
如何在较短的时间内租到满意的房子,福田-华强北 振兴路20号,690,https://sz.zu.anjuke.com/fangyuan/1237581987
车公庙泰安轩精装两房  随时可 看房方便,福田-车公庙 泰然四路118号,6800,https://sz.zu.anjuke.com/fangyuan/1239214442
品质生活，蛋壳更懂你。,罗湖-布心 春和路1号,1490,https://sz.zu.anjuke.com/fangyuan/1237595387
走过路过别错过 翠竹 采光好 附近有健身房,罗湖-翠竹 水贝二路47号,1250,https://sz.zu.anjuke.com/fangyuan/1237055710
活动还没停 田贝 精装修 户型方正 不潮湿,罗湖-田贝 翠竹路1135号,1300,https://sz.zu.anjuke.com/fangyuan/1234068484
优惠房源没剩多少 近地铁超市,罗湖-翠竹 水贝一路76号,2160,https://sz.zu.anjuke.com/fangyuan/1231418271
蛋壳短租 给新来深圳需要过渡的你,福田-皇岗 滨河大道3207号,1810,https://sz.zu.anjuke.com/fangyuan/1237562282
等优秀的你来租 包维修保洁 密码锁不用钥匙,福田-华强北 振华西路3号,1700,https://sz.zu.anjuke.com/fangyuan/1238177360
很干净很便宜 带独卫大主卧颜值也不低 白领公寓近地铁 无中介,福田-竹子林 竹子林四路8号,720,https://sz.zu.anjuke.com/fangyuan/1233065234
品质生活，蛋壳更懂你。,福田-新洲 新洲二街11号,1050,https://sz.zu.anjuke.com/fangyuan/1238051108
家电家具全新 招租 每间配空调 新洲地铁附近,福田-新洲 滨河路,1550,https://sz.zu.anjuke.com/fangyuan/1235707238
包维修保洁 不收 可短租 水电平摊  朝阳,福田-莲花 红荔路5007号,1820,https://sz.zu.anjuke.com/fangyuan/1235072018
独卫阳台任你选 拎包入住 景田近地铁超市 精装修,福田-景田 景田北三街,1610,https://sz.zu.anjuke.com/fangyuan/1236593521
不要错过实惠的房子 押一付一不用多给 大阳台精装修,福田-笔架山 梅岗路,1040,https://sz.zu.anjuke.com/fangyuan/1237003273
短租产品可拎包入住 适合刚来深圳的你,罗湖-东门 晒布路18号,330,https://sz.zu.anjuke.com/fangyuan/1239721002
想换房来找我  包你满意 活动继续 精装好房,福田-车公庙 滨河大道9280号,1900,https://sz.zu.anjuke.com/fangyuan/1235722320
喜欢大阳台的你 不容错过 近地铁 无只收房租,福田-华强南 华强南路3034号,1450,https://sz.zu.anjuke.com/fangyuan/1236598901
整租合租都行 黄贝岭 近地铁公交站 随时入住,罗湖-黄贝岭 罗芳路29号,2000,https://sz.zu.anjuke.com/fangyuan/1234624048
蛋壳短租 给新来深圳需要过渡的你,罗湖-田贝 爱国路,1250,https://sz.zu.anjuke.com/fangyuan/1238040697
你还有后悔的机会 笋岗 精装修 押一付一 通透,罗湖-笋岗 宝安北路3069号,2650,https://sz.zu.anjuke.com/fangyuan/1238836729
走过路过别错过 泥岗 采光好 附近有健身房,罗湖-泥岗 金湖路11号,1170,https://sz.zu.anjuke.com/fangyuan/1237019233
年底换房好机会 洪湖 干净明亮通透,罗湖-洪湖 文锦北路1145号,2310,https://sz.zu.anjuke.com/fangyuan/1234678491
短租让你体验在蛋壳的生活,南山-后海 后海大道1004号,460,https://sz.zu.anjuke.com/fangyuan/1238055507
全天可打电话咨询 华侨城 拎包入住 押一付一可短租,南山-华侨城 沙河街,1610,https://sz.zu.anjuke.com/fangyuan/1235833100
视野开阔小区绿化好 岗厦 朝阳 家私齐全可拎包入住,福田-岗厦 彩田路2014号,1630,https://sz.zu.anjuke.com/fangyuan/1235685158
换房找我一定实惠 前海近地铁 押一付一 大阳台,南山-前海 前海路366号,1720,https://sz.zu.anjuke.com/fangyuan/1234537946
十一月租房优惠季 别错过 竹子林 部分独卫,福田-竹子林 白石路,1980,https://sz.zu.anjuke.com/fangyuan/1236276260
转租 金地海景花园E区 免费维修 双周保洁 不用,福田-新洲 金地十路2号,1530,https://sz.zu.anjuke.com/fangyuan/1235338261
住ins风房子是一种怎样的体验,福田-车公庙 泰然八路18号,600,https://sz.zu.anjuke.com/fangyuan/1239727219
如果你也爱干净选我就没错 阳光飘窗 干净独卫,福田-八卦岭 八卦四路2号,1790,https://sz.zu.anjuke.com/fangyuan/1235722569
走过路过别错过 宝安中心 采光好 附近有健身房,宝安-宝安中心 翻身路63号,790,https://sz.zu.anjuke.com/fangyuan/1237082595
不要找小中介，否则吃大亏！,龙华-清湖 东环二路,490,https://sz.zu.anjuke.com/fangyuan/1238036720
蛋壳短租 给新来深圳需要过渡的你,深圳周边-东莞 城邦大道,670,https://sz.zu.anjuke.com/fangyuan/1238030465
莲丰大厦精装两房家私家电齐全。高楼层视野开阔。看房方便。,福田-莲花 雨田路28号,5600,https://sz.zu.anjuke.com/fangyuan/1239373246
普通住宅 华强南 拎包入住 家私全 免费wifi,福田-华强南 福安街,930,https://sz.zu.anjuke.com/fangyuan/1240037625
十一月租房优惠季 别错过 水库 部分独卫,罗湖-水库 太宁路,1370,https://sz.zu.anjuke.com/fangyuan/1234038495
宽敞大气 温馨风格 莲花 可短租 近地铁,福田-莲花 福中路47号,1290,https://sz.zu.anjuke.com/fangyuan/1235727543
你还有后悔的机会 人民南 精装修 押一付一 通透,罗湖-人民南 南湖路1003号,2280,https://sz.zu.anjuke.com/fangyuan/1239724443
超大漂亮的落地灯和爱生活的你 近地铁主卧合租 水电均摊有宽带,南山-华侨城 佛山街1号,2570,https://sz.zu.anjuke.com/fangyuan/1236768356
房子是租的 但生活不是 3.0小区房直租新家具让你更舒适,罗湖-水库 太安路146号,1470,https://sz.zu.anjuke.com/fangyuan/1235606996
热租房 手慢无 特惠 布吉 可随时带看,深圳周边-东莞 东进路,870,https://sz.zu.anjuke.com/fangyuan/1237779055
不要错过实惠的房子 押一付一不用多给 大阳台精装修,龙华-梅林关口 民丰路,980,https://sz.zu.anjuke.com/fangyuan/1234220329
蛋壳短租 给新来深圳需要过渡的你,南山-西丽 沙河西路3280号,580,https://sz.zu.anjuke.com/fangyuan/1237604095
十一月租房优惠季 别错过 前海 部分独卫,南山-前海 南新路1183号,2890,https://sz.zu.anjuke.com/fangyuan/1235620872
租房即返现近地铁前海鸿海大厦,南山-南山中心 前海路1372号,1410,https://sz.zu.anjuke.com/fangyuan/1233154511
蛋壳短租 给新来深圳需要过渡的你,南山-华侨城 新中路2号,1490,https://sz.zu.anjuke.com/fangyuan/1237576819
温馨小家 华强南 朝阳 包维修 免费wifi,福田-华强南 福华路,2150,https://sz.zu.anjuke.com/fangyuan/1238215513
超大漂亮的落地灯和爱生活的你 近地铁主卧合租 水电均摊有宽带,龙华-梅林关口 民治大道29号,1860,https://sz.zu.anjuke.com/fangyuan/1237030897
十一月租房优惠季 别错过 华强北 部分独卫,福田-华强北 振兴路20号,1300,https://sz.zu.anjuke.com/fangyuan/1235697313
关于租房的几个技巧你可能还不知道,福田-石厦 福民路185号,1850,https://sz.zu.anjuke.com/fangyuan/1238060424
优惠有区别，高立省3000加，都是精装修好房,福田-景田 北环大道7043号,880,https://sz.zu.anjuke.com/fangyuan/1240007735
荷坳 水晶之城 合租 东北,龙岗-横岗 龙岗大道,930,https://sz.zu.anjuke.com/fangyuan/1233344351
活动还没停 竹子林 精装修 户型方正 不潮湿,福田-竹子林 深南大道8008号,2440,https://sz.zu.anjuke.com/fangyuan/1236627820
独卫阳台任你选 拎包入住 草埔近地铁超市 精装修,罗湖-草埔 金稻田路1136号,1800,https://sz.zu.anjuke.com/fangyuan/1234696132
蛋壳优惠继续   可短租 押一付一 拎包入住,南山-蛇口 工业七路31号,1830,https://sz.zu.anjuke.com/fangyuan/1235651068
蛋壳短租 给新来深圳需要过渡的你,福田-石厦 石厦北三街3号,1410,https://sz.zu.anjuke.com/fangyuan/1238029317
不要错过实惠的房子 押一付一不用多给 大阳台精装修,福田-福田中心 民田路1号,2250,https://sz.zu.anjuke.com/fangyuan/1238170869
比曹操还快的是谁是蛋壳的维修小哥,罗湖-莲塘 聚宝路204号,360,https://sz.zu.anjuke.com/fangyuan/1235094291
蛋壳短租 给新来深圳需要过渡的你,南山-南油 向南路19号,520,https://sz.zu.anjuke.com/fangyuan/1238054640
高品质生活主卧朝南龙华中心区美丽AAA花园,龙华-龙华中心区 中环路,920,https://sz.zu.anjuke.com/fangyuan/1237983819
蛋壳ins风满足你的少女心   月付无压力 交通方便,福田-农科中心 香蜜路,670,https://sz.zu.anjuke.com/fangyuan/1236648255
一降到底 每月返现 华夏新居 房源 临近地铁站,福田-岗厦 彩田路,890,https://sz.zu.anjuke.com/fangyuan/1240005938
不是你找不到房 而是你选错了地方,福田-华强南 福田区华发南路35号,540,https://sz.zu.anjuke.com/fangyuan/1237581176
换房找我一定实惠 后海近地铁 押一付一 大阳台,南山-后海 蓝天路8号,760,https://sz.zu.anjuke.com/fangyuan/1236292178
为了能住好房，你被骗了几次,深圳周边-东莞 石井支路,630,https://sz.zu.anjuke.com/fangyuan/1238064683
想换房来找我 西丽 包你满意 活动继续 精装好房,南山-西丽 新高路10号,1900,https://sz.zu.anjuke.com/fangyuan/1235635147
交通便利的房子谁都想抢 蔡屋围手慢无 独卫阳台任你选,罗湖-蔡屋围 红宝路67号,980,https://sz.zu.anjuke.com/fangyuan/1236672271
租的房子也是家 上步 交通方便 拎包入住,福田-上步 同心路4号,970,https://sz.zu.anjuke.com/fangyuan/1238205997
想换房来找我 怡景 包你满意 活动继续 精装好房,罗湖-怡景 清平路,1380,https://sz.zu.anjuke.com/fangyuan/1237003470
长得漂亮是优势，活得漂亮靠选择。,福田-竹子林 白石路,1640,https://sz.zu.anjuke.com/fangyuan/1237593797
如何在较短的时间内租到满意的房子,福田-竹子林 白石路,1640,https://sz.zu.anjuke.com/fangyuan/1237592933
蛋壳短租 给新来深圳需要过渡的你,罗湖-怡景 深南东路1078号,1090,https://sz.zu.anjuke.com/fangyuan/1238073533
不要纠结了错过就没有了  南北通透 有保洁,罗湖-怡景 华丽路1041号,760,https://sz.zu.anjuke.com/fangyuan/1235630302
选房的差距等于生活品质的差距,福田-竹子林 紫竹六道78号,1570,https://sz.zu.anjuke.com/fangyuan/1237591903
年底优惠不等人 人民南 阳光大床 可短租 部分独卫,罗湖-人民南 渔民村52号,1850,https://sz.zu.anjuke.com/fangyuan/1233081063
全天可打电话咨询 福田中心区 拎包入住 押一付一可短租,福田-福田中心 光夏路,1930,https://sz.zu.anjuke.com/fangyuan/1236627746
换房找我一定实惠 近地铁 押一付一 大阳台,罗湖-草埔 金稻田路1147号,1450,https://sz.zu.anjuke.com/fangyuan/1235266315
如何在较短的时间内租到满意的房子,福田-石厦 石厦北三街2号,1930,https://sz.zu.anjuke.com/fangyuan/1238052301
喜欢大阳台的你 不容错过 近地铁 无只收房租,龙岗-李朗 布澜路188号,1500,https://sz.zu.anjuke.com/fangyuan/1231335511
等优秀的你来租 包维修保洁 密码锁不用钥匙,罗湖-草埔 稻田路1136号,890,https://sz.zu.anjuke.com/fangyuan/1234650732
短租产品可拎包入住 适合刚来深圳的你,深圳周边-东莞 莞樟路,1180,https://sz.zu.anjuke.com/fangyuan/1238076141
朝南无遮挡 紧挨地铁超市 华侨城 随时看房,南山-华侨城 华夏路42号,1390,https://sz.zu.anjuke.com/fangyuan/1236690915
超大漂亮的落地灯和爱生活的你 近地铁主卧合租 水电均摊有宽带,福田-石厦 益田路3001号,520,https://sz.zu.anjuke.com/fangyuan/1236602696
你还有后悔的机会 民治 精装修 押一付一 通透,龙华-民治 布龙路,2700,https://sz.zu.anjuke.com/fangyuan/1232696903
错过再等一年 景田 阳光好房 可短租 交通方便,福田-景田 北环大道7043号,1700,https://sz.zu.anjuke.com/fangyuan/1236597539
独卫主卧  朝阳 配套全 干净明亮 随时看房,福田-莲花 宏威路69号,1800,https://sz.zu.anjuke.com/fangyuan/1235072831
靠谱销售带你 服务 你就放心吧,福田-皇岗 福强路1045号,1160,https://sz.zu.anjuke.com/fangyuan/1237008587
短租让你体验在蛋壳的生活,福田-八卦岭 八卦四路18号,1370,https://sz.zu.anjuke.com/fangyuan/1237690948
想换房来找我 福田中心区 包你满意 活动继续 精装好房,福田-福田中心 福华三路11号,1080,https://sz.zu.anjuke.com/fangyuan/1235690014
年底换房好机会 八卦岭 干净明亮通透,福田-八卦岭 八卦四路8号,1840,https://sz.zu.anjuke.com/fangyuan/1234612282
为了能住好房，你被骗了几次,福田-岗厦 皇岗路,1810,https://sz.zu.anjuke.com/fangyuan/1237780929
全新家具家电安排上了 等你来 农科中心 已打扫干净,福田-农科中心 香轩路28号,1980,https://sz.zu.anjuke.com/fangyuan/1237005200
活动还没停  精装修 户型方正 不潮湿,福田-华强南 滨河大道,1270,https://sz.zu.anjuke.com/fangyuan/1235230434
热租房 手慢无 特惠 大运 可随时带看,龙岗-大运 长兴北路3号,1110,https://sz.zu.anjuke.com/fangyuan/1233093510
全天可打电话咨询 南头 拎包入住 押一付一可短租,南山-南山中心 桃园路147号,1800,https://sz.zu.anjuke.com/fangyuan/1234672956
找室友 房东委托直租无 华强北进地铁主卧精装,福田-华强北 振兴路20号,1120,https://sz.zu.anjuke.com/fangyuan/1237100507
走过路过别错过 华强南 采光好 附近有健身房,福田-华强南 福景路5号,1320,https://sz.zu.anjuke.com/fangyuan/1236608927
不仅整租 合租房也有私密空间 独卫好房满足你,福田-竹子林 紫竹六道78号,580,https://sz.zu.anjuke.com/fangyuan/1236629029
换房找我一定实惠 福田口岸近地铁 押一付一 大阳台,福田-福田口岸 紫荆道19号,1260,https://sz.zu.anjuke.com/fangyuan/1231686247
长得漂亮是优势，活得漂亮靠选择。,福田-上下沙 福荣路21号,1120,https://sz.zu.anjuke.com/fangyuan/1237583713
两天时间保证你租到好房！,龙岗-坂田 雪岗北路,520,https://sz.zu.anjuke.com/fangyuan/1237562436
温馨小家 景田 朝阳 包维修 免费wifi,福田-景田 商报东路85号,1750,https://sz.zu.anjuke.com/fangyuan/1236631314
你还有后悔的机会 笋岗 精装修 押一付一 通透,罗湖-笋岗 宝岗路,2690,https://sz.zu.anjuke.com/fangyuan/1237768841
很干净很便宜 带独卫大主卧颜值也不低 白领公寓近地铁 无中介,南山-科技园 高新南十一道,1830,https://sz.zu.anjuke.com/fangyuan/1237015811
视野开阔小区绿化好 竹子林 朝阳 家私齐全可拎包入住,福田-竹子林 职教街8号,1840,https://sz.zu.anjuke.com/fangyuan/1236295108
房东着急出租优惠 李朗 有独卫 阳光充足 精装修,龙岗-李朗 平吉大道,1920,https://sz.zu.anjuke.com/fangyuan/1239722469
"海岸城旁精装三房,家私电齐全直接拎包入住",南山-南油 南海大道2287号,6500,https://sz.zu.anjuke.com/fangyuan/1238932520
比你看到的价格还要低，错过再等一年，可随时看房,福田-农科中心 竹香一路,850,https://sz.zu.anjuke.com/fangyuan/1240040384
离商场地铁近 华侨城拎包入住 家私齐全 可随时看房,南山-华侨城 佛山街1号,1880,https://sz.zu.anjuke.com/fangyuan/1235344904
年底优惠不容错过 近地铁,罗湖-东门 深南东路2118号,1060,https://sz.zu.anjuke.com/fangyuan/1235618413
找室友 房东委托直租无 布心进地铁主卧精装,罗湖-布心 东晓路4016号,1130,https://sz.zu.anjuke.com/fangyuan/1236276330
品质生活，蛋壳更懂你。,福田-华强南 福华路21号,610,https://sz.zu.anjuke.com/fangyuan/1237579368
一降到底 每月返现 雍祥居房源 临近地铁站,福田-农科中心 香轩路28号,870,https://sz.zu.anjuke.com/fangyuan/1240043901
很干净很便宜 带独卫大主卧颜值也不低 白领公寓近地铁 无中介,福田-竹子林 竹子林七路23号,2390,https://sz.zu.anjuke.com/fangyuan/1236766900
换房找我一定实惠 南头近地铁 押一付一 大阳台,南山-南山中心 南新路,1840,https://sz.zu.anjuke.com/fangyuan/1235341498
年底优惠房源 蛇口 可短租 户型方正 阳光足,南山-蛇口 南水路101号,690,https://sz.zu.anjuke.com/fangyuan/1235633980
找室友 房东委托直租无 农科中心进地铁主卧精装,福田-农科中心 侨香四道2号,1940,https://sz.zu.anjuke.com/fangyuan/1235688250
红岭站C2出口300米 中航凯特公寓电梯单房 近帝王万象城,罗湖-蔡屋围 宝安南路3019号,2800,https://sz.zu.anjuke.com/fangyuan/1239479211
独卫阳台任你选 拎包入住 怡景近地铁超市 精装修,罗湖-怡景 深南东路1136号,1380,https://sz.zu.anjuke.com/fangyuan/1234765605
蛋壳短租 给新来深圳需要过渡的你,南山-蛇口 南水步行街204号,880,https://sz.zu.anjuke.com/fangyuan/1237569429
丽苑村西丽精装舒适家电齐全性价比高适合刚毕业年轻人,南山-西丽 西丽南路68号,1550,https://sz.zu.anjuke.com/fangyuan/1239871285
为了能住好房，你被骗了几次,福田-华强南 福景路3号,580,https://sz.zu.anjuke.com/fangyuan/1237580263
短租产品可拎包入住 适合刚来深圳的你,龙岗-布吉 西环路,820,https://sz.zu.anjuke.com/fangyuan/1237560552
小区环境优美，绿化面积大，地理位置优越 拎包入住即可,宝安-宝安中心 甲岸路,720,https://sz.zu.anjuke.com/fangyuan/1237100184
整租合租都行 华侨城 近地铁公交站 随时入住,南山-华侨城 沙河街,2720,https://sz.zu.anjuke.com/fangyuan/1235618333
年底换房便宜 甩租可短租 怡景 近地铁,罗湖-怡景 华丽路1069号,2250,https://sz.zu.anjuke.com/fangyuan/1234052603
你还有后悔的机会 坂田 精装修 押一付一 通透,龙岗-坂田 五和大道,3400,https://sz.zu.anjuke.com/fangyuan/1239722369
立减3400离地铁口近，上班可以多睡20西丽湖度假村,南山-西丽 西丽湖路4001号,1050,https://sz.zu.anjuke.com/fangyuan/1236291965
长得漂亮是优势，活得漂亮靠选择。,南山-后海 中心路2268号,610,https://sz.zu.anjuke.com/fangyuan/1237575527
你还年轻，不要活得像个老年人！,福田-石厦 福强路3010号,2340,https://sz.zu.anjuke.com/fangyuan/1237588072
独卫主卧 笔架山 朝阳 配套全 干净明亮 随时看房,福田-笔架山 梅岗路,1130,https://sz.zu.anjuke.com/fangyuan/1236992200
两天时间保证你租到好房！,南山-南油 东滨路4333号,1930,https://sz.zu.anjuke.com/fangyuan/1237600078
可短租可短租可短租 重要的事情说三遍,罗湖-银湖 金湖路,1330,https://sz.zu.anjuke.com/fangyuan/1238032308
一降到底 每月返现 佳泰兴苑房源 临近地铁站,福田-农科中心 农林路55号,840,https://sz.zu.anjuke.com/fangyuan/1240043483
想换房来找我  包你满意 活动继续 精装好房,福田-景田 商报东路,970,https://sz.zu.anjuke.com/fangyuan/1235744237
超大漂亮的落地灯和爱生活的你 近地铁主卧合租 水电均摊有宽带,罗湖-人民南 和平路1123号,2180,https://sz.zu.anjuke.com/fangyuan/1236752398
包维修保洁 不收 可短租 水电平摊 人民南 朝阳,罗湖-人民南 和平路1089号,1820,https://sz.zu.anjuke.com/fangyuan/1234611752
房子是租的 但生活不是 3.0小区房直租新家具让你更舒适,福田-石厦 福强路,2850,https://sz.zu.anjuke.com/fangyuan/1235704478
民住房 皇岗 可做饭 温馨户型 可短租,福田-皇岗 福强路1016号,980,https://sz.zu.anjuke.com/fangyuan/1235846597
年底换房好机会 华强南 干净明亮通透,福田-华强南 福华路192号,1360,https://sz.zu.anjuke.com/fangyuan/1235238809
想换房来找我 赤尾 包你满意 活动继续 精装好房,福田-赤尾 滨河大道3099号,1870,https://sz.zu.anjuke.com/fangyuan/1235681987
宝龙嘉园 精装三房 家私电齐全 拎包入住 车位充足 可随时看,罗湖-笋岗 宝岗路18号,6000,https://sz.zu.anjuke.com/fangyuan/1237144991
不要纠结了错过就没有了 上步 南北通透 有保洁,福田-上步 燕南路50号,1370,https://sz.zu.anjuke.com/fangyuan/1236276383
为了能住好房，你被骗了几次,福田-车公庙 泰然三路,1550,https://sz.zu.anjuke.com/fangyuan/1237555210
立减3400住上了智能锁公寓，再也不带钥匙了康华苑,龙华-龙华中心区 建达路,1800,https://sz.zu.anjuke.com/fangyuan/1235343243
包维修保洁 不收 可短租 水电平摊 清湖 朝阳,龙华-清湖 龙观东路45号,1720,https://sz.zu.anjuke.com/fangyuan/1234670295
住ins风房子是一种怎样的体验,罗湖-布心 东湖路,1260,https://sz.zu.anjuke.com/fangyuan/1237573532
离商场地铁近 南头拎包入住 家私齐全 可随时看房,南山-南头 南新路2098号,1890,https://sz.zu.anjuke.com/fangyuan/1234512541
两天时间保证你租到好房！,宝安-石岩 石龙路,1490,https://sz.zu.anjuke.com/fangyuan/1237683655
品质生活，蛋壳更懂你。,宝安-石岩 吉祥路,1280,https://sz.zu.anjuke.com/fangyuan/1237769028
蛋壳短租 给新来深圳需要过渡的你,福田-笔架山 红荔路,1970,https://sz.zu.anjuke.com/fangyuan/1237549662
上班族看过来 精装 车公庙 采光好 可短租,福田-车公庙 滨河大道9280号,2490,https://sz.zu.anjuke.com/fangyuan/1236597390
想换房来找我  包你满意 活动继续 精装好房,福田-八卦岭 八卦一路,2580,https://sz.zu.anjuke.com/fangyuan/1231472610
为了能住好房，你被骗了几次,福田-石厦 石厦北三街4号,2360,https://sz.zu.anjuke.com/fangyuan/1237587677
房源遍布全深圳 随你挑 只要你打电话问我,福田-皇岗 福田南路38号,1630,https://sz.zu.anjuke.com/fangyuan/1237048684
家电家具全新 招租 每间配空调 怡景地铁附近,罗湖-怡景 爱国路3016号,2210,https://sz.zu.anjuke.com/fangyuan/1234635766
宽敞明亮 南北通透 黄贝岭 可短租 押一付一 小区环境好,罗湖-黄贝岭 沿河北路1028号,1960,https://sz.zu.anjuke.com/fangyuan/1234622173
免费高速网络 新洲近地铁交通方便 爱干净,福田-新洲 新洲九街273号,1800,https://sz.zu.anjuke.com/fangyuan/1237079551
十一月租房优惠季 别错过 国贸 部分独卫,罗湖-国贸 新安路43号,2060,https://sz.zu.anjuke.com/fangyuan/1235613541
想换房来找我 水库 包你满意 活动继续 精装好房,罗湖-水库 布心路2803号,510,https://sz.zu.anjuke.com/fangyuan/1231385593
超大漂亮的落地灯和爱生活的你 近地铁主卧合租 水电均摊有宽带,南山-蛇口 荔园路90号,1580,https://sz.zu.anjuke.com/fangyuan/1235654886
你还有后悔的机会 莲花 精装修 押一付一 通透,福田-莲花 福中路47号,1540,https://sz.zu.anjuke.com/fangyuan/1235689607
干净清爽可随时入住 石厦近地铁口超市,福田-石厦 福民路139号,900,https://sz.zu.anjuke.com/fangyuan/1240047568
你还年轻，不要活得像个老年人！,福田-皇岗 福田南路38号,1830,https://sz.zu.anjuke.com/fangyuan/1237580956
如何在较短的时间内租到满意的房子,深圳周边-东莞 振兴路,790,https://sz.zu.anjuke.com/fangyuan/1237552606
年底优惠不等人 南油 阳光大床 可短租 部分独卫,南山-南油 华明路,510,https://sz.zu.anjuke.com/fangyuan/1235648854
房东着急出租优惠 泥岗 有独卫 阳光充足 精装修,罗湖-泥岗 清水河五路2号,1180,https://sz.zu.anjuke.com/fangyuan/1237017862
住ins风房子是一种怎样的体验,宝安-宝安中心 宝安大道1068号,2010,https://sz.zu.anjuke.com/fangyuan/1237546215
想换房来找我 草埔 包你满意 活动继续 精装好房,罗湖-草埔 金稻田路1147号,1460,https://sz.zu.anjuke.com/fangyuan/1238304139
不是你找不到房 而是你选错了地方,龙岗-李朗 布澜路188号,850,https://sz.zu.anjuke.com/fangyuan/1237591176
整租合租都行 华侨城 近地铁公交站 随时入住,南山-华侨城 北环大道,1980,https://sz.zu.anjuke.com/fangyuan/1234771620
全新家具家电安排上了 等你来 黄贝岭 已打扫干净,罗湖-黄贝岭 罗芳路88号,1970,https://sz.zu.anjuke.com/fangyuan/1237764740
房子是租的 但生活不是 3.0小区房直租新家具让你更舒适,罗湖-东门 湖贝路2183号,1010,https://sz.zu.anjuke.com/fangyuan/1230481184
益田 益田村 合租 南,福田-石厦 益田路1005号,2230,https://sz.zu.anjuke.com/fangyuan/1237043164
温馨户型 西丽 随时看房 可短租 免维修费,南山-西丽 西丽湖路4068号,1250,https://sz.zu.anjuke.com/fangyuan/1237264617
十一月租房优惠季 别错过 李朗 部分独卫,龙岗-李朗 吉华路280号,1870,https://sz.zu.anjuke.com/fangyuan/1239722696
全新家具家电安排上了 等你来 前海 已打扫干净,南山-前海 港城路,1210,https://sz.zu.anjuke.com/fangyuan/1235648828
蛋壳优惠继续   可短租 押一付一 拎包入住,罗湖-布心 太白路,820,https://sz.zu.anjuke.com/fangyuan/1233077744
你还有后悔的机会 水库 精装修 押一付一 通透,罗湖-水库 太宁路,940,https://sz.zu.anjuke.com/fangyuan/1231384609
蛋壳短租 给新来深圳需要过渡的你,龙岗-李朗 吉华路280号,700,https://sz.zu.anjuke.com/fangyuan/1239712092
十一月租房优惠季 别错过 华强北 部分独卫,福田-华强北 振华路,2050,https://sz.zu.anjuke.com/fangyuan/1238836822
桂芳园七八期，平层大两房，两个卫生间，西南看花园，家私电齐全,龙岗-丹竹头 中翠路,4200,https://sz.zu.anjuke.com/fangyuan/1232200399
带固定车位.精装三房.带双阳台.看房方便.,宝安-宝安中心 裕安一路3016号,9500,https://sz.zu.anjuke.com/fangyuan/1237945657
荔园新村大三房出租  价格公道 使用面积大,南山-南头 艺园路168号,4800,https://sz.zu.anjuke.com/fangyuan/1237866601
融湖中心城 朝南3房 家私家电齐全 相当于2房价格啊 钥匙房,龙岗-平湖 平新路,3900,https://sz.zu.anjuke.com/fangyuan/1234892119
家电家具全新 招租 每间配空调 地铁附近,罗湖-洪湖 洪湖二街2号,1720,https://sz.zu.anjuke.com/fangyuan/1235049151
独卫主卧 梅林 朝阳 配套全 干净明亮 随时看房,福田-梅林 福龙路,1880,https://sz.zu.anjuke.com/fangyuan/1235342892
"福永地铁口.金域豪庭4房  家电全齐,高楼层，采光好，看花园",宝安-福永 福一路,5800,https://sz.zu.anjuke.com/fangyuan/1234944534
你还有后悔的机会 笋岗 精装修 押一付一 通透,罗湖-笋岗 宝岗路179号,1910,https://sz.zu.anjuke.com/fangyuan/1236290448
十二月年底优惠，出行方便，近公交地铁,福田-农科中心 安托山六路36号,890,https://sz.zu.anjuke.com/fangyuan/1240041575
大芬 宇宏健康花城 合租 南,龙岗-丹竹头 布澜路,2090,https://sz.zu.anjuke.com/fangyuan/1237184975
多房源自取 直租居高临下的大卧室 视野超好近地铁 包物业费,龙华-民治 玉龙路902号,1730,https://sz.zu.anjuke.com/fangyuan/1233540047
深航幸福花园 精装3房出租 配套完善 看房方便 拎包入住,宝安-福永 荔园路,4300,https://sz.zu.anjuke.com/fangyuan/1239269968
梅景 梅林苑 合租 南,福田-梅林 下梅林一街3号,2430,https://sz.zu.anjuke.com/fangyuan/1232131906
岗厦 彩福大厦 合租 西南,福田-福田中心 彩田南路3001号,2090,https://sz.zu.anjuke.com/fangyuan/1237211469
免中阶费 直租 电梯房 蛇口壹间公寓 近沃尔玛 包管理维修,南山-蛇口 工业九路28号,4888,https://sz.zu.anjuke.com/fangyuan/1237559336
安静看花园 楼下地铁口 拎包入住 万科物业,福田-景田 景田北街1号,9500,https://sz.zu.anjuke.com/fangyuan/1234291921
十一月活动继续   精装 部分独卫 全新家电,宝安-宝安中心 翠竹路,1870,https://sz.zu.anjuke.com/fangyuan/1230920629
标准三房  近太古城商圈  家电齐全  拎包入住,南山-后海 科苑大道,8000,https://sz.zu.anjuke.com/fangyuan/1234121190
福永桥头地铁站鸿德园大型花园小区 精装4房2厅 拎包入住急租,宝安-福永 桥和路,5600,https://sz.zu.anjuke.com/fangyuan/1238805051
租蛋壳 享优惠  押一付一 朝阳,龙华-梅林关口 梅龙路,890,https://sz.zu.anjuke.com/fangyuan/1230912825
